sentence_num,diff_line,county,state
5596,Avoid putting yourself in a situation—whatever that might be—that might increase the risk given your situation.Stay connected with loved ones by phone and online.,larimer,Colorado
5597,Reach out to people if you need something.,larimer,Colorado
5598,"Consider if there are ways to attend meetings by phone or online.Make sure you have access to several weeks of medications, food, and supplies in case you need to stay home for prolonged periods of time.",larimer,Colorado
5599,Help those most at risk of severe illness with COVID-19 get any needed supplies and medications.,larimer,Colorado
5600,Offer to make a trip out for them and leave the items on their doorstep.,larimer,Colorado
5601,Help those most at risk of severe illness with COVID-19 get any needed supplies and medications.,larimer,Colorado
5602,Offer to make a trip out for them and leave the items on their doorstep.Make a plan with your network about: how to check in with each other.,larimer,Colorado
5603,how others can deliver supplies so you can avoid crowds.,larimer,Colorado
5604,how others can assist you with medical equipment or other needs in an emergency.,larimer,Colorado
5605,how to check in with each other.how others can deliver supplies so you can avoid crowds.,larimer,Colorado
5606,"how others can assist you with medical equipment or other needs in an emergency.Lowest risk : Virtual-only activities, events, and gatherings.More risk : Smaller outdoor and in-person gatherings in which individuals from different households remain spaced at least 6 feet apart, wear cloth face coverings, do not share objects, and come from the same local area (e.g., community, town, city, or county).Higher risk : Medium-sized in-person gatherings that are adapted to allow individuals to remain spaced at least 6 feet apart and with attendees coming from outside the local area.Highest risk : Large in-person gatherings where it is difficult for individuals to remain spaced at least 6 feet apart and attendees travel from outside the local area.How many other people will be participating in this activity?Is the activity outside?Can I put distance between myself and others?How long will the activity take?Do I feel 100% healthy?How will I get there?",larimer,Colorado
5607,"Biking, walking, and driving in a car are all safer than public transportation.Do I live with someone who is more vulnerable to COVID-19, and would be at high risk if I happened to bring the virus home?What is the value of this activity to me versus the risk I am taking?Crossroads Safehouse - call for services 24/7 at 970-482-3502 or 1-888-541-SAFE (7233); located in Fort CollinsSexual Assault Victim Advocate Center - 970-472-4200; offices in Fort Collins and LovelandAlternatives to Violence - call during normal business hours 970-669-5150 or 24/7 970-880-1000; located in LovelandEstes Valley Crisis Advocates - call 970-577-9781; located in Estes ParkApplyCheck StatusFindScheduleApply for:Check Status of:Find Services / Programs:Make an Appointment for: Register to Vote / Update Registration Boards and Commissions Building Permits Cash Assistance Programs Concealed Handgun Permit Food Assistance (SNAP) Jobs with Larimer County Larimer County 101 Liquor License Health First Colorado (Medicaid) Special Events A Burn Permit Register to Vote / Update RegistrationBoards and CommissionsBuilding PermitsCash Assistance ProgramsConcealed Handgun PermitFood Assistance (SNAP)Jobs with Larimer CountyLarimer County 101Liquor LicenseHealth First Colorado (Medicaid)Special EventsA Burn Permit Building Permits Engineering Projects Landfill Road Closures Special Event Permit Subpoenas Building PermitsEngineering ProjectsLandfillRoad ClosuresSpecial Event PermitSubpoenas A Department Change of Address Form Educational Programs Foreclosures Funding for my Project/Organization (GOAL) Jail Inmates Jobs with Larimer County Larimer County Facilities Maps & GIS Data Parks, Trails & Open Spaces Property Information Public Records/Recorded Documents Restaurant Inspections Upcoming Special Events Workshops for Job Seekers & Businesses A DepartmentChange of Address FormEducational ProgramsForeclosuresFunding for my Project/Organization (GOAL)Jail InmatesJobs with Larimer CountyLarimer County FacilitiesMaps & GIS DataParks, Trails & Open SpacesProperty InformationPublic Records/Recorded DocumentsRestaurant InspectionsUpcoming Special EventsWorkshops for Job Seekers & Businesses Vehicle Licensing Services Building Inspection Economic and Workforce Development Public Benefits Veterans Service Office Vehicle Licensing ServicesBuilding InspectionEconomic and Workforce DevelopmentPublic BenefitsVeterans Service OfficeBudweiser Events CenterCamping ReservationsLand Information Locator (GIS)Land Information PortalLarimer County ExtensionLarimer County Fair & RodeoLarimer County Records SearchThe RanchBerthoudEstes ParkFort CollinsJohnstownLovelandTimnathWellingtonWindsor Scraping from https://www.larimer.org/health/communicable-disease/coronavirus-covid-19/covid-19-public-health-orders-and-press-releases Scraping from https://www.larimer.org/health/communicable-disease/coronavirus-covid-19/covid-19-public-health-orders-and-press-releases LARIMER COUNTY | HEALTH & ENVIRONMENT 1525 Blue Spruce Drive, Fort Collins, Colorado 80524, 970.498.6700, Larimer.org/health AMENDED SEVENTH PUBLIC HEALTH ORDER RE: FACE COVERINGS May 30, 2020 This Public Health Order is issued pursuant to Colo. Rev.",larimer,Colorado
5608,Stat.,larimer,Colorado
5609,"§25 -1-506, 508, 509, 516 and other applicable authority.",larimer,Colorado
5610,"On March 10, 2020, the Governor of Colorado declared a State of Emergency related to the presence of COVID -19 in the State.",larimer,Colorado
5611,The Colo rado Department of Public Health and Environment has confirmed that COVID -19 continues to spread throughout the State of Colorado.,larimer,Colorado
5612,"On March 13, 2020, Larimer County declared a Local Disaster Emergency related to COVID -19.",larimer,Colorado
5613,"On March 13, 2020, the President of the United States declared a National Emergency due to COVID -19.",larimer,Colorado
5614,"On March 22, 2020, the Governor of the State of Colorado issued Executive Order D2020 -013 ordering non -critical workplaces to reduce their in -person workforce by 50% and to implement t elework capabilities to the greatest extent possible due to the presence of COVID -19 in the state (ﬁMarch 22 Reduced Workforce EOﬂ).",larimer,Colorado
